video_id,view_count,video_size,video_length
5TGywb-8U5c,392073,63713751,387
SOkssXP1UMM,120906,219830805,822
MMpGWN_PaAw,21532,429822508,1446
iAucKw1gBQ4,287795,160719886,975
8UGc8QAMf0A,221295,4387132203,3961
ztq9Q5OVzHw,30388,16710421,99
gzmx5JH0Cwo,386945,196871260,1246
-Sn_I5EIPUs,161383,107850541,348
JsTMKuzAIjI,294841,206623777,709
WbU4t4HCZ_M,116023,2310313776,15339
RxCnmHoJ4Xs,66219,359289749,231
QwdJTYna6js,172227,6830632989,7205
vEBVxay1Sls,47145,632408144,3641
cmI3keOByrA,63414,959103395,6586
F_A4hgdTfwQ,37819,135186643,554
vZe0gy-5ujU,186926,61017453,246
IKeXtDuGzjY,72952,63156983,270
X6WF6Beh2-0,62294,6010288466,28000
UcMeH5To_Gw,52683,48135919,540
rpgsSLQeZLQ,22269,9359335,91
kjcv1-U8HUs,143232,514348205,1737
KHoWG1kyEhs,199552,299190216,1303
u9yRnZCuPD8,101170,381697044,2367
TbEaMzXB7Iw,43367,284245235,1104
W5_HPTQ-J1M,179647,51160471,219
oER47b8uQas,86527,57869990,198
OIsnlVPukX0,61524,132397218,1331
RVraqEjBJ64,3538893,4896386,51
c177snNWi5A,326043,519049247,1871
UcrqZuxO3qY,1708948,1458018718,1488
hFTCm7buUQk,364084,30864455,230
mJzlJWyI5JA,419054,204525369,622
-xxizZ4Nvp8,796131,248569366,1080
JtUblXrgasM,121721,94314317,361
WgJK1-iGNco,584610,36979988,242
GYvNRnTPbiM,475582,795492413,2162
AioazGRs_m8,712310,24852530,132
624z-dQDS54,217091,356580971,1436
UgjfYzwncv8,70332,1343604342,5459
v3oP95LwbD8,50931,28237650,256
TqSsEqUf2E4,348494,495435302,2350
h8NFpMxJi5k,100938,15806108,199
CWaznVjZiF0,261479,10092729755,5344
yuaIbDXqHC0,79556,23205494,111
Tfr9fV2cDnM,142446,2042141897,1712
bBewwoYoEHo,258401,61423861,196
T2cI-tAXGcA,530626,779048219,2103
8kg3DeO5vIo,233724,80309873,383
krr5WE0M38U,34850,1957690336,934
60LThukIU7g,140940,154745928,136
UI8aLAZqJmk,151949,1177338393,1410
wHPCS_YFMQU,197962,536887180,1946
ccab-UI75O8,43376,138361241,1176
I2bMDEK0ATQ,95413,769634526,3275
bJr1LNC4a80,114452,173105530,622
SD0-owuwDpE,1229032,52975224,185
5l6Ug5-eme8,87004,240470479,606
O8wH0IhlCZU,354888,531283260,422
1qfc8Bw-vmQ,83194,276034005,862
fvA8MZ7S08w,73335,315772764,1565
Lm1lk4W-4GQ,18135,235480785,902
9R4KJx3ADpk,635076,58256215,467
oMGVZd4lrio,187694,1301083298,866
hukW_VBIlhc,244901,160465792,475
Ke9A6FvES7o,65310,715122320,1418
loQbF-cew48,51166,105471358,602
i_lWQogJ9uA,59688,136538094,3890
BmPP2n_ZWWU,42358,116739459,515
6hGSP9rtZ7s,33912,39738324,172
DoQ8qkTGEhM,451422,1709402794,7950
b1reY72ktEc,1269836,195816293,1461
osVL6gGNoPo,31552,41816961,225
aazZdl3m_4Y,58158,13001809,168
f2a3G9Pv0_Y,29882,22972643,144
3ivYKS7pBJU,220754,124163167,495
NhuazWL6WG0,43207,2462745910,1156
dRfKmqYYn9k,21133,361663889,5026
DuKThLOVO-Y,246285,101878288,748
XRlgrOhe4d0,521796,571717625,619
hN3nZyRb4BQ,242406,210678377,1365
4MFwn0FUb1M,171020,117074470,3840
nfNzVva_kIw,41635,137483277,650
PbccFgoYp6w,427833,85685341,813
P1WU6l0NUWQ,151024,19554465,170
OA5SdbswtR0,140576,94023746,490
0ttnaYShWe8,77250,224818320,840
db8QP2OvPmo,295734,3354213798,21700
XjZn91kZZEY,1070365,241316401,787
Qn7DoUq5Wro,189252,271031800,1420
ivoo77-W_Mo,21088,1193492261,2183
D0X-efcmRvg,210892,2069875569,7292
C0j5694M5sI,201014,225310651,958
Cqbleas1mmo,1530570,171948556,1264
MqePxS6iyvA,6517295,145363491,500
3_W_glgJ6KQ,519611,80240183,581
HSqTsDQPsy4,218807,71436448,344
wCAqzI2qJRY,372856,66415381,497
fg7FB-EztfE,54142,2600258371,1543
LAdkrJuxM0c,27865,888542240,1609
FyPIwlw-V5U,22055,60094287,616
ZQYTmevMiH0,890270,3052825365,16120
oVKhqIsY7VQ,32368,220464866,584
7nIaEBrBLVg,43026,3335552777,9450
Rx3-tciWdbw,450557,568155791,551
9kFjDhD6pEc,34396,292581883,1041
OBzIEEYIH_0,332459,51323119,549
YJlPsO1N7xk,549811,322554831,1405
QAYxNWANAUM,81383,31281781,195
hP5NnybKBpA,147411,113274012,611
0WgMPXkfFPk,22598,342488824,793
BqMUSfiMUm4,26037,123149275,1515
JceUtBgW-WU,503435,180706921,1112
e4iNcJEAUkk,117869,162940047,586
Fyk7dgQrGFY,22319,75651471,337
YyWGKpI5AQM,79900,346423356,1086
WB3z29dEjgs,76869,191880267,787
t2r0s4yJdV8,379363,45128062,147
2wukPOjWlqE,101075,560395501,2165
GEWeBcq7iXc,504172,294153700,1241
UizMyjH5nZc,23965,45762112,655
f6hgm2DMerE,55788,3015513293,1881
eTlBkkDi3kw,208238,93015312,923
uSJngc5U5tI,34229,44551372,247
1UoJ7h3b1_Q,400490,390475852,1396
xFJqWos0wUI,91551,12097768,44
gHRlDZEafpY,596441,126885809,516
4Ngx1SbuP4k,392928,181068915,1435
wJdDxII-dLc,297519,220942334,660
u5qnI9Y-ViI,176508,2326156941,1707
jT3i7XDga_o,346581,166073831,655
AX-QpYPXoo8,85783,1179732517,4766
yfwk47UZXjc,28056,2742616691,8960
GTwCNXEELOM,239592,103844130,33
HUxUBt_Wbg8,46313,1916145002,1450
BRhthZu0L94,1500944,16110090,90
BFa_CkLq5M0,60757,895980445,3342
mOjjdMJazSo,66925,59237830,244
mZeGApyS6zM,265302,165582325,811
z5Hehl0bejc,209395,24429132,489
FWduB-ANZ48,206609,75708423,1323
oxoWhyS9buA,31964452,3457435,29
oaJ0gD-JCf0,151865,223674660,827
OXwVoSPJgbY,349288,1114865833,872
Ns3iz4pyKAM,599550,415430785,1652
nCxD_CHCv4A,122149,487049899,4774
a5W2UduMdxs,494999,1416599371,7524
wAq8ANP_GbI,1690559,42855631,581
d6NgD3fcWcY,675598,357803815,1005
38hFPPni0bw,305013,299448488,1328
2ci4oBNYVmc,143849,135019935,131
SHvGGnhutb8,99297,157209648,873
YxhXwDBWsXI,54326,308886342,1075
C3fN5KRDEI4,47677,31983306,456
DakkpJFi4MY,60386,53115233,181
uHAt7KV59-0,193105,445862619,2578
Lp-Cn2Uqcug,375562,131540577,702
UUOGVgComrU,3559707,173824326,247
BVUcRg9L6K4,202515,126950564,645
jj2bF1OVoLc,56157,48764764,184
hgmNWPOaSeA,169113,150707732,757
I9N1hnG52LQ,284419,509245487,1646
eYA_R1-eCqA,220347,358127204,971
6KcuRm7Eir0,238085,108892220,609
6-kblmoHAuA,871556,72693216,495
-Yk4eeTpJKQ,1584649,1236020937,5024
GYH1fI4OIsQ,479790,46012399,227
PLHq8g7H7IM,40349,123842905,376
azabkYMXXEI,57107,605820759,1833
YdDefPQoYVU,184525,103332838,723
a5JIbzfwxhM,59560,156781549,1156
b80TWrBflh8,3398926,331879024,184
JA2n_BiIZrM,90829,267282321,2232
YdmKGnmr_Y0,117991,79744002,651
qdgpO9d1WCs,428386,1084751660,668
u7wSlAgEcvg,481352,40176919,210
pwOFRPurECs,119555,403964349,1346
UleQO73vVtE,51379,233208394,1053
tsca_b1lX98,27098,611265647,1689
YJ6OcpJwkdg,251120,119398694,629
i0rQvRpxLCg,64565,25178058,173
9Gn4creeZqA,79297,415066999,1483
kMXluilNyPg,171312,60546944,389
4TxYrFXE6YE,76910,138877207,666
5WWS7DQJeFM,197756,98929393,423
mcQkPPFLndk,234692,36953052,197
kIwpbBI5Mr8,157149,174138334,616
0UMxDi60isg,229095,72367301,440
E3FqxdujTus,82323,257681696,1065
rmPGI11tECc,109679,458736460,2056
Vb8ce4ir9sQ,49907,146473783,611
g8348fiwXS0,39028,48700269,292
cmQH4JihFGg,172993,428262294,1458
CT2X_2p7mJs,67558,110540239,628
DgT7aWdmOFI,65359,369303185,1097
dVsW1WIC7wo,20267,238472688,813
Kbf-qpavsRE,161149,54880194,591
w3TQYTk_SV8,71229,417119334,2816
D7Fj4g3I-4o,510547,967151064,4345
a-QnDG8H87M,43938,1133016076,772
aJW5-zr-nCI,25294,65414215,362
3R75xF3-rh0,784534,13451924,79
6bnFVGsE70M,33423,117487578,638
BIKWJ13hZJs,69068,449369526,998
mnsNt5L6ruc,261308,3632786055,20805
TP_WPxf8W4s,58927,42045517,772
acczSUHjts0,153978,23929008,204
Q_xF3gb6374,757324,3187214294,14391
qWH4U0GdwcQ,41435,112734995,555
rlSEsYVzpS8,160188,550487291,1885
Db39m7h6cJc,51348,160791300,573
H1Qn8wWafhM,59464,72630246,243
FiEkIkO5mW0,462429,70534735,613
dmBjAp4ZEvw,75675,77309876,293
roq75VSeWaQ,128764,105527506,597
4C2_Pzu_gkM,32831,13769321,49
RHPRUe-aZHA,958843,86990937,389
c_7OL6a0kn8,49068,66983310,505
Td1nQgkYZeg,164803,91100525,720
G1LAsx77Cwg,168532,1566239585,7465
HkJ6fWAoCH0,381475,202708413,600
115amzVdV44,711147,58899916,205
P9EHtA1PgrA,44040,15497150,50
CVl1BoTLCJE,32465,4204218,126
bl1wqHPdelw,51962,161560489,1427
JtUIIRL3OlU,407445,60094491,944
pbQ6Ao04oOQ,80372,1196154397,5592
w_KbQOyvaFM,443150,151638297,633
efYCf0znJ3o,34363,41193624,360
wcBX9pvrmAE,350602,659344256,2013
D8rfpvDFqu0,26772,202492546,634
es-YzoiNdbc,4412961,256773338,946
LmEoallP6gU,112512,137135148,514
t_WjkSYvL1k,395665,164683761,725
6oQ0oJCsMVs,102868,185371701,860
jTMJK7wb0rM,1195625,293385266,3798
6UhWhhJCRCk,30421,2638935705,9458
IrjqS9kQDw4,116107,338247354,2391
yjoplgD0l8g,86652,1335414430,1100
AfdUZotOOWM,63739,38214382,113
dAMhJUq986I,257885,26481439,508
-9tzgXx-f-o,86097,273854939,1272
DCLxTN7H324,358559,92015534,568
HJYqX-8msMA,29944,119547211,452
TX3ebf650vg,399541,82784642,271
nyFl4Qoafd4,2125753,3375358086,4888
V26bQd1DPkc,948377,816670243,7187
G7jBlu3-yYo,636858,1793718304,1868
p6zmUtwg6qk,301646,90390456,648
JVpjTNDs87s,980238,1732333477,1322
vUnIITAf45Q,186225,10207442,114
Pavw86rteYU,90165,6049157,60
kdUfVGzPLqc,215613,603050364,336
jTF4yKNJrbs,89143,500123026,1529
CPMKSE_lFG4,204588,148367191,632
Z2QC5bPOPvI,119189,45757777,670
754fg0yAFgs,214300,3346223,106
NK3o1X8DSR8,147870,6911114,59
v0YBBw5M288,489813,669081944,3485
pxdnHFAeCyE,535274,213533559,1256
vEAuFnlM-jA,70593,29508277,190
pQzyv5ZNz64,185682,249405414,454
KP7dVqrFM8c,427866,339721237,196
p2nswEh3Qfk,270590,164106192,922
ZbGeFWl6wqQ,192593,621682672,7181
bbt_V2Cco9I,69349,155703034,824
yQoHhJvNJ00,47055,139514582,784
nk8uRUW0IFQ,224848,2246860778,1857
tdooKFU2qEo,66449,131499739,371
JMiafzarR2Q,221320,157671857,752
1FvEDuWeB4A,1754892,41300317,207
qUw0PGqNuRA,197275,413098864,485
p_EooXXTlFk,53785,398010684,1831
IwagDov85Q0,830480,62985594,421
beYt3xt00sM,43083,6451306,90
kUWRg_mvAmA,245061,107381319,445
Fua-kj-BkQE,436316,70620476,479
334TC-in1wU,24403,48114005,277
iK_MXpzLIjU,351023,550580202,1176
pgxxcrVtNrQ,326250,46433919,207
y63cdyeO17M,89692,35791409,215
279WUaMoRfc,349114,154932046,1175
OeyYz7kY7Xs,50703,7827024,110
YFD-rz0Uq4Y,173553,478374130,2869
jWCsGzQsIxI,35921,13986753,91
ndZpzLX0Uy0,111668,3996651,55
KNDtCcNTYJs,100283,23832265,264
ujRk51L3V_8,183522,202983575,655
m1kfCGjOaSw,1990802,21914563,123
2kbwjygJ1_s,55066,30066902,600
0wpBUcYzFG0,611561,8636336,48
eAQa34wo76M,637702,536458687,7102
AeUe9aIfsmo,970124,17860513313,42701
5g1K8pp_-40,42930,2854703947,3201
SZDcWpXJ938,330169,100092563,276
f9D3kY1gYzI,331719,54678277,298
QL67im9E-G0,72270,713461585,2622
rvZcF7VB_U0,48132,8871754,72
Y25rPnN3lCk,85447,43878139,202
ZkziXARXGrA,154756,269577704,1012
-u0mmHUIDiU,297935,49306312,805
PL0hUruDfug,13749,3222219,36
Pu6wg4bkURw,231373,68862097,376
GNGXltchIHA,54840,19380075,127
jjV2hjwHTlM,89877,67807494,292
ZMJtdsInSo4,29193,488740912,876
aYi7hHWG7zw,4149814,40383931,180
C2EWKnxUeaE,46885,295891702,881
XLV--CXZzxM,1336040,57448667,270
9EsuUtDmbwI,47606,36037747,184
5i6gz9MBfy0,120969,80418402,736
47HH0kXm7S0,35489,105037591,801
2KY5Zuw7EY4,246480,69303463,659
gaqrWIobQr8,579788,91579219,215
l78KQY6UG18,326169,45616462,715
4h6bOsOkZRc,102798,317101621,1501
FoF27ihzwdg,54486,103098989,515
y9zoL6fLZ80,49725,25003560,187
gJaWxqw4wMo,876956,227779075,1204
C_pozNR_C2o,90319,1130429253,1011
mPK_lG_DMFg,90926,124572128,870
pASVDRe2ngU,181786,45110272,367
JVld19Yaca8,27985,425876121,2229
hHS-Kd8s0Bg,21891,556681358,989
cdeaU83NNpo,47795,324025596,1236
WblcFB78wuc,30230,2561598815,1446
YLtoHbeCsAU,46088,3000303,60
j1XEbztKWwY,816795,1499653472,10728
i9sTtnYDKac,73657,12798722,170
v__VPa8BWSU,192193,963680025,7255
SAFb2aAUbL4,36460,426298418,1708
RbdjNRzgxN0,34329,7170401,163
_6rAqMC_5Ek,38048,9627310042,14275
dT_su2QJUP0,589136,366322497,1303
vZpg_odiSSE,1528627,10522430,63
L10yqgmuBDg,338325,32831988,577
uT8txAU0DWk,85349,5486246,129
fTiosWsqEyU,96573,162509613,636
txEBa56gthM,22146,1964452,86
JsTBcKTdlak,53228,370089209,1249
U2kpQ3f7tHY,123235,606051028,4379
p2VxOPZVSEM,504757,66970421,798
QOvrM1f4vEM,35170,70452870,310
XiCCA7ZPWhU,92966,429831680,1268
zBXH_q3wQtg,56908,86042438,1302
fQb_Zcwxox0,58351,303468069,976
Jql9wiOXT-A,274264,127623239,687
kqaACtmiO4w,240642,2889923127,18151
QZYVzaQUntE,26206,35629462,138
eVNSOAZiTgE,71808,154542208,333
4ti-0WwdNZQ,34268,104469706,618
YsCr9nuxigs,214402,157432635,785
Vk0EsaiePfc,25239,5246744,46
Xt71S6H7iCk,1985998,478688880,617
iEya4lVd_A4,140362,122677611,653
rj0VwwW7mZg,886714,229149375,915
gdZLi9oWNZg,57229275,41340930,223
_c-28SofnXI,485657,172840518,168
2tyQ5-nm-h8,480597,139495446,832
whf44-2v5bk,429452,519400525,1862
8qCgEj1Z5xY,442849,1776895756,9001
Be7KZbamruk,1338448,528492931,5748
uijjq_hbL08,741711,22479423,90
iAGYJf9KoHc,114481,8807641975,4709
vgbTdLgncfc,495312,689016850,4477
tY1Puvg76Pg,78652,572009747,3439
OQVWymQ0G9c,670262,254738144,1450
nej7zS4beDM,498842,2018736396,1382
bVBhT2na-6I,1385916,312008818,1431
3H272HVst14,92401,172691949,200
UPTVne7sujY,496725,34659874,435
DHhSttksCsY,39770,115984636,346
QlhkbL69Gys,649889,15686073,61
epAk_YaQBQ4,297658,257995474,1595
2UXWmv3CGnA,149751,14960480,173
tgXl2eCOaUU,402762,5207549304,3238
NvK9APEhcdk,1484346,9770352,199
Y_lwsDO_iok,278395,353355222,1516
tN_by_XV_1c,429887,510896934,1400
_gnqfQelIeQ,45258,534245982,4612
qVzjpbi0uDI,542102,125362380,611
cGT_SCckJtM,217167,16014895,221
cRUCvTt6MsU,366917,25463475,117
AxA3Ru5Hb7E,288216,6538530,53
OWjq0st3HqA,41310,895869047,677
WABPVf_0y-E,279101,207463262,928
vFcSTJilpyQ,1531314,10896783,65
qZHpLvpk8y0,94989,746695842,1348
ZPgQA0wUyys,186253,258191141,909
z7lfPvLJrqg,1088706,355711039,4785
ItsDNxrcGp0,193086,30369773,663
DffNyKO1Mvo,327720,4116719,55
djiTpxgyhgw,122828,684716804,2097
klBk6_qXoOM,127591,1257419622,1154
E_QUhr-WVE4,49459,245664116,2253
M0O7lLe4SmA,2656692,16286072,94
M-pgJ8TsCus,31894,12357806,195
ES_ATJGQ7Os,121747,22402824,154
oH9gM9_85oU,629192,29701044,120
VVDoi6FUTpk,190055,89644385,601
r7uTBoZZm8s,241217,31122556,227
9ASvbRRx5v4,65874,96395992,825
MlAXMHyTRjM,899713,4019101,67
oACaYckIjcs,52164,15512700,211
SK50ROru9w4,679692,6297324220,1902
g69j8H6LrDA,56643,158995538,726
VqvFquyMSXU,63977,238825673,484
A__C6nUccEw,91551,271966214,794
KUDbj0oeAj0,333247,51409067,249
2pxY_q1pPfs,56411,11735748,58
ELWGKq30zDE,279931,77208670,884
WbRHfh67ptY,165603,8957521,61
TOFHmO6S8tY,18158,3635007,112
G7B98Qi2eRg,52285,69529471,359
EyQbbzCMyDQ,121486,258835731,1359
4hh7HyuCbbw,86587,44622417,355
SEp7gnM0Ms8,225236,40594349,187
yPj8rZTYBwM,132822,634596416,5385
Fn22fkj3RMs,90161,229427306,1340
2j-r1cEAFz0,127267,352513885,1086
mkfclGw1Wp8,36384,340603805,1802
eBjHbkB7h_Y,426325,563932656,2630
33xjbr3MAcE,136925,2857748,55
FtJxVR9nOBY,39333,393110546,741
r6Xb0jww48E,38434,36287199,494
OBIxIQGcS1E,53820,23223566,163
W1kc6cD_blo,77961,6532298,67
llFOpMvM6oU,37104,325819200,2571
WSrmf4t_qNI,373709,301932279,1499
Xfjv9xvRpO0,54294,100696491,215
3QQQXWS_cvI,114172,149043759,726
9ibld5bNmUM,44328,598628217,517
9hPNOlVV-pI,1133232,96370170,588
0rUO0pxJKdw,727355,9802496,199
f96sXcowBKg,38733,402222314,1199
1mvI4bpf5qY,191564,216748820,1132
S4M6T4pqPkI,93386,394737095,1882
xE4twkdWWnk,409147,212600255,642
tHAWNI7p31c,175545,244478427,1335
ejdxu7vP-l8,353732,123052010,604
BZPF9-guTIg,477755,2325127651,12530
0ziV_fjKW-k,81505,1505589284,8271
Mr9B3Hbrrh8,39437,258843798,5597
kADMB71MWt4,462541,911639503,5384
zMZg944MPEA,62207,164467951,734
aPawJfnKxHU,60305,80501143,628
fYe9dkFe6r8,266227,1835452923,7374
RGVBRAx0-I4,65238,252693716,1284
6O57TUeAWOQ,36398,124615122,638
apK8jrJY61A,128321,94730593,600
EaLlCQU5Ink,38753,324155048,4376
vno0LLh5Q2k,163037,10728761,104
HNx0pJe5YJ8,217768,5667433,76
viUFW652fbY,228004,157606967,732
KWtVyOe8LGA,65457,639599458,1198
0vM-ykFD7aE,168548,477009234,1891
4KqKqDBqU6E,222138,296421026,1264
pRp5RYkVyas,133669,15159015,235
5CZ295R-7T8,367415,190934105,1030
3iFCERLA3GY,169113,41571120,375
EkZYCqJQduI,4396274,1586145006,1166
DwT1YdsJxWg,2219196,818007292,4904
sfsUxixDm5U,180820,844518350,584
ZjwYUtPETHQ,312784,1112633478,5618
DU4WLQcHyjI,135751,153774575,789
F0_V5B8daXQ,351366,267427696,824
2xOQ-qILUKg,751258,1016216923,678
s16x4_ZpXGk,868735,124661219,489
zsxKuG6ScUU,96932,27530435,303
DZZDKapXhxI,1205908,1366913417,1038
IxZVq8jMWrA,315756,2652219662,9088
qF8mdQ0bi7o,80361,478456663,1791
wo07SlwhZQM,181430,175816047,907
awqe_dj_75U,248292,280256899,1209
s3NG9eGQVyc,778770,68846899,302
lDMfNfMqrD8,216674,84575053,429
CZ2t2Jf7NKk,717627,72106968,797
aSTPQEwwf9E,155243,98618239,711
OOx81F29lUc,188808,252825753,1315
6jKjB0XT-oE,794179,249717293,242
yjqSV9aeijk,105806,165288556,162
YTx3BBk6yg0,49554,200423531,1185
bTWTSQlQbA4,880851,72756890,503
TP0JeX1XGxo,214905,29114884,130
z_bXej4zOg8,967548,326602963,1403
BBelhnUbQsU,118942,545759518,4027
7sEkkZE-ykM,598690,29646275,114
8Jn9gBp6K3Y,252984,131852524,534
76oGddSXAag,180129,94333534,733
_0ufJuxTMtA,90159,1589591,65
AZGcmvrTX9M,1464019,29218236,189
rV4kM-uiOps,60841,487900482,1374
OvupXHNuPUA,59500,93258523,353
IKPnwmtuio8,239261,9963895,61
7D92XYPACXY,219170,100605358,291
ZK62U8u38cc,26830,368906026,1991
G7kNsUSiDns,27608,353464391,1178
dtf05c6KQ44,28267,240690080,1404
HPL_pFIxj4U,63197,338144923,1843
43bhd3APBUs,88728,27848567,641
2Pt7h4mtQXE,48137,66802391,604
g_W0-XVovr4,84638,62171131,196
4yqfrf_oO34,57995,798450289,930
E6luNAHQnlA,367212,163557285,605
9P9NTxeUbRM,46615,174660163,1189
7Q-Uc5Vsgoc,87110,108615265,445
LOX_rDvqxh0,137465,107146474,678
WhN4rF9Lmac,64474,48414636,148
3d9BQo96ZXs,158931,213821266,617
XGF463xSrzU,701007,11612690,74
1OPCixigR7E,195663,60645403,49
F7rjQBfS2Zk,348591,434210351,2201
t5uvEAyeOHs,69954,112573449,923
2_GfntO7Lhw,698731,829516759,11283
lMC6_j37TLE,3089012,342061971,186
Nepu2i_KfCc,52240,418401983,4742
n_mi-DffOUA,86660,960460745,6887
OhrdhgfqPBk,71399,2871486611,2212
qf8lFeC4tx0,89759,1080384149,752
_upiJVcoM4U,539076,26397047,218
0OkqW4D5u2g,57612,5408197,60
TgPVFElOS6o,107410,45350598,176
LWTqiOFlc2Q,31469,326712919,784
29ZnD7TSpdE,32389,30678086,101
BM-MaYRE8zQ,1004294,395702212,1800
9tXozRldhb8,166889,130127484,613
a1J-CEzlAPQ,283278,114269309,732
_xl7mkaT8dU,88363,64301700,222
2wsld4hyRk4,54835,6236600,161
bLGutwATYe8,43805,308392867,1378
v2n_lpNEY_I,75897,796426491,5388
op2F4FhadXs,331226,82339757,726
tXrGCyDmi8Y,26685,267958337,1731
ovTfcKPJoqs,337521,774822924,2284
gtEGrryQdrE,582908,412153435,3534
VjjkAnbTNGE,87621,30425029,194
SvNcD8gh4dc,68176,286170924,2776
KgYSX_5YhUY,55415,146237673,692
Iw4hsX5QeeU,467873,386216847,1604
41G3pmBY_GY,387326,227519991,704
IoEYa2ppIsg,259356,21776632,218
IItZPw93zv8,301816,3855966201,2476
3mfrxIc4L2g,28456,2109382036,7420
r5_p9eC7itY,132914,127892605,691
uRQMNqs_J9k,137561,429722850,1135
XqYzF5umnpg,103369,227398281,1363
MospLvu_4wE,27959,434311567,2012
PiViKnLaGlw,33664,134500181,700
Nk784JtMNMg,34024,87091494,342
fy8Fzo3WbWc,788285,72824851,232
ZlvY_k4hcvo,38236,113763685,554
NucSUe5HCL4,278438,37453022,132
bgSyazwuCTI,59475,748679279,537
NNJcgxSmvnc,28706,331117365,4075
qC8Uwsto-X8,1327503,38521573,220
TVXrOBRBUpE,352119,33352299,220
Sdp6VL_NBnY,662534,10646684,154
9WlfSb_rf0o,399370,149441560,797
iHk4kTxnzQ0,893827,12650629,62
Cdhc_tUp8Eg,925301,9894373,75
GxvhxURCfQo,254024,23323789,154
ctAVtexE_8s,535661,184489908,1435
0ODkJKyhc1I,70169,763754851,2950
78Ic1saLMKM,220401,135102158,615
ddDZxdtu2IQ,199571,33645715,118
pyhY3PJ8wNw,328558,56935397,517
532TzvpCwJo,85323,1961156844,7443
C6dZA-buNCw,164696,38200304,212
I8XIc359VVY,309303,102743224,523
etZriM95eeE,92304,159559334,1031
CT23S2ZqTBE,117938,143338383,527
I4IeIvW3lkE,306886,402757322,1154
2iZSrJ5qH-A,64485,58893855,246
Cau2bjyCKng,314664,38105038,149
JvjvbBDqdgw,6251656,32404485,197
tEyfdjXMhYs,740322,1879714028,14472
wm1M426YyAw,151401,17049794,319
uqjef2Vir3E,34837,618245283,2905
KGPUlQCVZ10,45738,264942446,1589
eG-3tju27z8,84773,12540596878,29977
s63M295-LLU,231404,178794201,747
JiQXQsmSIns,43731,28853626,87
v4X45N_ge4s,1738601,9440686,57
9hE2Hn0W4Jc,40340,791139624,4794
kBl0R6_30L8,164742,1201040189,949
m7CiyvYPXRU,142593,166073838,1678
QeBqdUSL5XA,344621,80261978,542
lifWVxZcWqk,129659,165879966,703
hjmJ62kCvnY,37675,377521708,2512
sBk7ipCEmyk,316785,1601875340,905
1PyCSXlSbEE,360724,57179638,378
SnF5ki7eF94,84977,27772272,240
PE7-dnAdLRk,1440528,157657184,855
5ouByP24CLQ,62648,857712677,857
J24FZQ5c8MY,88149,885078352,3620
qJcwpqkHVGY,54638,2308938019,11385
N01f7eMYvZI,76420,825878851,618
vISuFJWQw7s,272443,38344223,174
j-vYDqfTj8w,32753,467303409,2979
3dOllmdKIBQ,301294,192491202,601
QVjh-VdLUyg,284307,764340310,1763
uOj0XtUHWiI,32948,176289232,634
A4k9EmbWTb8,178656,9485599271,28855
QUu2fmeH0_Q,268965,104316004,540
5m_UeiGCQTU,190085,68055078,401
szDd9Qcfj6E,46114,105877777,682
1TDfWF7M2Mk,88473,687611118,2964
dmlRERkuTPM,43748,144868941,694
7MjRdfZkmNw,102261,267556592,688
u2czQU9osic,58642,300290324,1150
BsvDDAG0gFY,206107,61053263,296
jFEM3bX1uT0,27614,1021463817,1329
EqosFzt1YT0,107301,83776130,353
YPYC0uDSKSs,21444,952561225,1783
U6O9F7T7A-A,157381,104686482,563
e43b-f_Vg9I,553469,17042621,118
TQ20g9uYNkg,97045,283026864,202
GBQICzpy4ZQ,96423,57279401,318
oKVSdYja_EU,58848,185388702,720
RhFIpPTIxV0,37684,106276328,624
l5OnZlAVn2w,220632,672887721,732
VjM6wnjeSPc,58608,1603216297,10573
cWR5IrK3VNc,33829,128039608,457
WjhEipdHF58,34819,113188488,351
H7iPAhhz2H8,77580,207089500,1087
A8tWKJwyG6Y,1104061,27918547,112
xAj7zHmAmZQ,19490,1040064779,6887
QevfjQ9wEU4,393261,905961679,565
s-mfxmfkHtc,684489,128739087,766
WJsTjxoZCLc,139954,411908241,3195
l9KEwSNf-J4,25955,293516972,1055
Gs5PWGKLB9o,550880,217582193,634
qlIgHSiGbz0,69396,147926054,933
vANe-D9bByQ,45100,33901618,239
5OjsecY7qvE,293112,61996339,57
F5Jnj53tr0U,434400,265342057,1442
RZ1drZlWDAw,392172,12706385,131
0hW-Mkdpixg,64857,84867590,420
2RxwD_tQNa4,95143,231682082,701
RnLKoK5x8Y4,54313,264959607,847
f7ZBDwjpzHA,97294,221287119,1093
Xuqs-GBR5Mo,50790,89728555,640
wY47MK53Z2g,2434288,217536844,900
9QLVbmMbqqw,398014,1546384388,7071
c4UH_pD_O94,368015,336331687,1533
ijryzuN90mQ,244616,3632877862,3052
fMZrt4MSfPY,112396,52473076,281
dGCSeyKL5dE,5159143,3093016,28
WnSrhmGeBn0,195995,101107080,423
mummYPnz0iY,66874,25882166,164
6JM8B2-3plA,106492,206207459,784
zEE2KThIm80,392502,1728394371,7498
6u73K3fc4To,321296,41569610,208
zF5qowcgRlY,289750,2414222914,2129
pzSr4k2o9qg,1034897,70954100,421
DQ4gdgGgQEg,174768,119944731,846
oZcv7Msgr10,29492,324899257,793
WLe8HR5NYaI,632813,147704844,674
EfQZ-Slacnk,92391,158583994,787
nRoO76Q0ckg,267258,101721025,488
Z58yn3DQGBY,482105,32910793,149
